7,179016,4,0.0385,2,0.775,0.57,0.852,0.0965,0,-9.699,0.0449,0.632,122.021,2
0,388846,4,0.000708,11,0.796,0.951,0.806,0.154,0,-6.816,0.097,0.46,123.027,2
0,416173,4,0.0274,11,0.811,0.366,0.104,0.0337,0,-14.884,0.0947,0.133,121.013,2
24,409003,4,0.428,0,0.818,0.595,0.815,0.101,1,-10.257,0.0509,0.0384,125.979,2
9,332126,4,0.0135,6,0.932,0.733,0.795,0.0627,1,-8.138,0.163,0.721,126.988,2
40,313783,4,0.0263,5,0.837,0.647,0.0042,0.0916,0,-6.603,0.0383,0.604,122.999,2
27,185410,4,0.0194,1,0.75,0.905,0.305,0.362,1,-4.2,0.0423,0.83,121.975,2
0,449724,4,0.00521,5,0.71,0.598,0.813,0.0798,0,-9.839,0.0333,0.614,125.978,2
12,296227,4,0.421,1,0.687,0.646,0.41,0.362,1,-13.639,0.0462,0.571,113.993,2
0,407213,4,0.00764,0,0.879,0.567,0.847,0.558,1,-10.152,0.0897,0.585,121.973,2
7,263053,4,0.00779,8,0.753,0.789,0.111,0.325,0,-7.469,0.0274,0.65,126.008,2
11,472348,4,0.00644,5,0.726,0.591,0.425,0.188,0,-8.176,0.0395,0.504,120.057,2
26,415120,4,0.0084,2,0.722,0.798,0.902,0.753,1,-9.036,0.0427,0.335,123.019,2
0,448000,4,0.00333,11,0.879,0.818,0.897,0.0798,0,-5.749,0.0611,0.704,119.996,2
0,527188,4,0.00447,5,0.807,0.554,0.93,0.0814,0,-10.456,0.0771,0.38,125.004,2
0,317738,4,0.0913,11,0.737,0.731,0.0267,0.888,0,-7.7,0.195,0.411,125.028,2
15,605733,4,0.00405,2,0.713,0.489,0.832,0.0762,1,-11.78,0.0542,0.441,122.995,2
29,179893,4,0.116,3,0.674,0.691,6.98e-05,0.0971,1,-4.193,0.0395,0.625,126.027,2
0,492542,4,0.000741,1,0.802,0.502,0.912,0.0721,1,-12.071,0.123,0.203,125.018,2
0,391093,4,0.000511,1,0.812,0.702,0.915,0.0827,1,-9.519,0.0657,0.626,124.003,2
9,463533,3,0.0826,10,0.431,0.719,0.89,0.106,0,-16.169,0.143,0.634,188.481,2
0,428430,4,0.00815,1,0.81,0.415,0.852,0.0458,0,-9.653,0.067,0.447,120.997,2
0,533344,3,0.00401,8,0.702,0.522,0.842,0.151,0,-11.347,0.0418,0.298,126.008,2
0,415653,4,0.216,5,0.684,0.339,0.797,0.0648,0,-24.699,0.0686,0.806,115.765,2
0,205993,4,0.146,10,0.722,0.866,0.634,0.369,1,-4.085,0.0368,0.612,123.039,2
25,387692,4,0.185,6,0.678,0.494,0.0094,0.201,0,-9.539,0.245,0.0763,130.026,2
41,330508,4,0.000812,8,0.806,0.737,0.851,0.106,1,-10.613,0.186,0.433,123.43,2
25,422208,4,0.0426,4,0.882,0.584,0.761,0.0699,1,-9.945,0.0695,0.878,109.999,2
0,322533,4,0.00523,5,0.672,0.89,0.949,0.142,1,-9.558,0.0764,0.921,115.032,2
0,338413,4,0.116,1,0.485,0.552,0.0455,0.0864,1,-9.202,0.0543,0.0676,139.792,2
33,278933,4,0.00105,0,0.789,0.664,0.0068,0.0213,1,-4.418,0.0565,0.653,120.006,2
12,369502,4,0.00226,10,0.759,0.819,0.743,0.107,0,-9.458,0.0466,0.68,124.973,2
17,451707,4,0.212,2,0.754,0.486,0.53,0.133,1,-11.089,0.112,0.354,123.007,2
1,476282,4,0.000623,1,0.791,0.554,0.9,0.0598,1,-11.418,0.114,0.354,129.872,2
2,449032,4,0.023,1,0.913,0.52,0.572,0.0634,1,-12.155,0.0935,0.689,124.01,2
0,469815,4,0.000502,8,0.81,0.8,0.774,0.0689,0,-5.947,0.0449,0.953,124.005,2
10,541773,4,0.201,8,0.8,0.584,0.915,0.104,1,-9.696,0.0669,0.241,123.002,2
7,428395,4,0.000817,5,0.806,0.766,0.91,0.0839,0,-8.317,0.0399,0.405,127.012,2
0,367504,4,0.00225,8,0.94,0.6,0.944,0.0955,0,-10.851,0.0621,0.179,119.967,2
0,362100,4,0.0169,11,0.556,0.595,0.0253,0.207,0,-8.984,0.083,0.185,121.985,2
7,418307,4,0.00066,1,0.81,0.582,0.922,0.0538,1,-9.898,0.0534,0.515,120.002,2
16,369376,4,0.00204,1,0.781,0.742,0.847,0.051,1,-8.327,0.0513,0.235,120.007,2
0,469187,4,0.00615,9,0.758,0.675,0.812,0.11,0,-10.172,0.0478,0.425,125.988,2
59,201000,4,0.0308,0,0.835,0.481,0.000501,0.0896,0,-7.188,0.387,0.34,139.581,2
0,217500,4,0.0612,9,0.594,0.807,0.00327,0.0985,0,-7.135,0.0585,0.565,127.005,2
34,403969,4,0.00132,11,0.801,0.688,0.852,0.0832,0,-10.573,0.0522,0.0965,125.994,2
50,324896,4,0.366,3,0.849,0.507,0.686,0.07,0,-8.763,0.0778,0.66,107.982,2
0,488555,4,0.247,7,0.881,0.338,0.612,0.118,1,-12.804,0.101,0.128,122.977,2
0,422451,4,0.000279,2,0.808,0.67,0.908,0.0649,1,-7.847,0.0444,0.166,124.007,2
0,464410,4,0.113,8,0.804,0.532,0.781,0.0804,1,-8.057,0.0702,0.459,122.012,2
46,202573,4,0.00864,7,0.779,0.683,0.796,0.137,1,-8.47,0.04,0.516,134.986,2
2,323799,4,0.569,3,0.832,0.522,0.0482,0.0953,0,-11.469,0.154,0.502,110.015,2
0,337987,4,0.0858,1,0.857,0.668,0.738,0.121,1,-10.806,0.2,0.426,120.032,2
0,333134,4,0.000754,11,0.788,0.733,0.882,0.0626,0,-8.433,0.0519,0.8,134.023,2
0,456701,4,0.0372,9,0.688,0.534,0.938,0.119,0,-10.534,0.0392,0.642,127.999,2
0,329960,4,0.0854,10,0.798,0.745,0.889,0.0559,0,-10.936,0.0526,0.938,125.133,2
67,165441,4,0.00521,0,0.609,0.885,1.15e-05,0.336,1,-5.469,0.0642,0.76,124.959,2
15,280542,4,0.00212,7,0.368,0.976,0.568,0.234,1,-7.431,0.121,0.106,127.991,2
0,405627,4,0.0315,10,0.776,0.668,0.845,0.921,0,-11.848,0.0593,0.723,117.004,2
19,438853,4,0.016,11,0.847,0.564,0.91,0.0935,0,-12.125,0.0529,0.0588,122.999,2
0,551503,4,0.0397,7,0.792,0.752,0.9,0.0514,0,-12.062,0.0475,0.673,120.006,2
29,268003,4,0.00962,9,0.825,0.536,0.26,0.121,0,-6.425,0.0836,0.684,125.021,2
0,500807,4,0.00266,11,0.601,0.698,0.837,0.0867,1,-11.169,0.0421,0.406,126.999,2
28,472320,4,0.00544,5,0.72,0.595,0.843,0.318,1,-9.383,0.0364,0.132,123.996,2
0,400251,4,0.0195,11,0.877,0.286,0.768,0.0821,1,-10.899,0.0656,0.282,120.013,2
1,176414,4,0.0903,9,0.731,0.782,0.0867,0.182,1,-7.358,0.0665,0.735,122.964,2
2,289694,4,0.121,11,0.526,0.539,0.127,0.121,0,-9.456,0.061,0.797,176.081,2
0,194133,4,0.0685,1,0.825,0.69,0.00225,0.106,1,-6.879,0.0376,0.606,124.064,2
56,206600,5,0.229,0,0.768,0.393,0.375,0.0923,1,-11.737,0.0399,0.442,131.989,2
25,428329,4,0.00621,6,0.872,0.811,0.842,0.195,1,-6.947,0.0514,0.272,123.009,2
3,659920,4,0.711,10,0.688,0.237,0.898,0.0999,0,-20.271,0.0419,0.132,99.883,2
0,457440,4,0.000553,9,0.558,0.722,0.854,0.138,0,-6.505,0.14,0.178,124.992,3
46,350807,4,0.000458,6,0.68,0.817,0.00364,0.115,0,-5.199,0.0342,0.422,119.681,3
0,413710,4,0.00514,2,0.862,0.573,0.43,0.0443,0,-8.122,0.0514,0.552,121.0,3
40,484589,4,0.0591,1,0.766,0.749,0.803,0.102,1,-9.747,0.0535,0.308,120.0,3
4,400813,4,0.0259,2,0.771,0.438,0.85,0.104,1,-7.421,0.0503,0.154,126.014,3
3,473551,4,0.128,4,0.801,0.472,0.381,0.103,1,-9.948,0.077,0.467,120.005,3
0,365753,4,0.0312,9,0.811,0.355,0.692,0.06,0,-12.98,0.105,0.451,120.027,3
23,169559,4,0.117,10,0.646,0.832,0.873,0.145,0,-4.097,0.0351,0.291,120.0,3
0,403516,4,0.00756,7,0.637,0.949,0.807,0.189,0,-8.883,0.0371,0.647,118.995,3
36,192828,4,0.412,7,0.65,0.789,0.0024,0.18,1,-3.649,0.147,0.323,122.072,3
4,475973,4,0.179,2,0.732,0.822,0.892,0.0764,1,-10.909,0.0697,0.407,120.006,3
0,396799,4,0.00499,1,0.88,0.55,0.142,0.267,1,-8.591,0.0829,0.531,123.002,3
0,417254,4,0.000274,2,0.75,0.817,0.883,0.183,0,-8.264,0.0545,0.546,121.014,3
17,319617,4,0.00716,8,0.82,0.773,0.00297,0.652,0,-7.119,0.0738,0.579,123.945,3
25,423440,4,0.000595,11,0.807,0.696,0.202,0.0744,1,-7.552,0.0909,0.767,123.001,3
0,159344,4,0.00139,9,0.725,0.897,0.914,0.0281,0,-7.674,0.0348,0.554,121.993,3
0,338361,4,0.00667,9,0.939,0.497,0.727,0.105,0,-8.193,0.0662,0.783,122.012,3
1,337165,4,0.00218,7,0.902,0.324,0.0054,0.146,0,-7.289,0.0485,0.604,123.002,3
0,393511,4,0.00023,7,0.804,0.463,0.714,0.0763,1,-11.994,0.0935,0.594,118.978,3
1,361000,4,0.00818,5,0.782,0.736,0.849,0.858,0,-9.004,0.0511,0.119,122.998,3
16,454634,4,5.91e-05,11,0.942,0.792,0.807,0.0803,0,-6.066,0.0462,0.8,123.002,3
0,226700,4,0.0109,1,0.672,0.577,0.0329,0.227,0,-11.116,0.287,0.445,128.059,3
25,464746,4,0.00346,10,0.802,0.665,0.724,0.577,0,-8.738,0.0602,0.445,118.005,3
0,315624,4,0.00364,5,0.758,0.834,0.76,0.157,0,-6.389,0.0405,0.262,130.001,3
41,345363,4,0.0338,3,0.806,0.501,0.805,0.104,0,-8.915,0.0675,0.514,122.999,3
0,387629,4,0.000225,10,0.831,0.679,0.851,0.0536,0,-7.791,0.0449,0.51,120.008,3
0,324692,4,0.0337,1,0.841,0.583,0.41,0.11,1,-9.694,0.0932,0.706,120.015,3
35,562301,4,0.0772,9,0.952,0.446,0.92,0.0717,0,-15.909,0.485,0.857,127.868,3
0,435052,4,0.00134,9,0.803,0.981,0.877,0.0996,1,-6.048,0.0566,0.878,124.003,3
0,479222,4,0.00129,7,0.834,0.663,0.795,0.0725,1,-10.14,0.0646,0.247,121.008,3
54,214186,4,8.45e-05,8,0.649,0.706,0.831,0.163,0,-7.209,0.031,0.0736,128.032,3
0,367607,4,0.311,9,0.787,0.831,0.651,0.0919,0,-7.225,0.0767,0.423,123.999,3
5,282813,4,0.39,10,0.577,0.388,0.000183,0.13,0,-6.861,0.0266,0.278,74.982,3
2,479759,4,0.106,11,0.87,0.644,0.518,0.0669,0,-8.656,0.0428,0.719,122.01,3
58,301175,4,0.0276,2,0.756,0.591,0.391,0.0947,0,-8.749,0.03,0.481,125.003,3
0,245723,4,0.0611,7,0.767,0.805,0.889,0.321,1,-9.467,0.0319,0.642,119.998,3
24,482420,4,1.41e-05,4,0.805,0.689,0.817,0.0275,0,-11.958,0.0513,0.235,121.998,3
33,494588,4,0.0307,10,0.69,0.736,0.902,0.174,1,-11.809,0.0413,0.588,122.009,3
6,459121,4,0.0381,1,0.763,0.531,0.199,0.145,1,-9.578,0.0574,0.427,117.988,3
1,408914,4,0.00198,2,0.906,0.597,0.000334,0.0699,1,-6.183,0.0595,0.536,118.001,3
0,395587,4,0.0359,7,0.719,0.552,0.844,0.113,1,-7.975,0.0401,0.256,126.007,3
0,351080,4,0.00313,6,0.82,0.729,0.876,0.0783,0,-8.506,0.0547,0.0802,120.998,3
2,461816,4,0.000578,10,0.862,0.644,0.786,0.0618,0,-10.942,0.0818,0.967,125.963,3
11,422156,4,0.00565,10,0.749,0.917,0.642,0.0673,1,-4.444,0.0631,0.791,123.004,3
43,202040,4,0.00315,11,0.738,0.723,0.00418,0.145,0,-8.757,0.0672,0.377,122.035,3
36,389508,4,0.109,8,0.834,0.481,0.822,0.111,1,-9.511,0.135,0.314,121.999,3
28,207500,4,0.12,2,0.766,0.914,0.132,0.36,1,-4.824,0.0419,0.179,120.0,3
49,393387,4,0.000518,11,0.771,0.963,0.901,0.147,1,-7.294,0.0363,0.598,124.0,3
0,380438,4,0.0265,1,0.783,0.463,0.329,0.365,1,-9.814,0.0517,0.472,120.997,3
0,484600,4,0.00264,4,0.809,0.643,0.921,0.0959,0,-9.442,0.0637,0.679,119.992,3
0,383655,4,0.0771,11,0.807,0.681,0.904,0.122,0,-8.832,0.0646,0.532,122.001,3
0,396957,4,0.00812,0,0.873,0.479,0.803,0.0633,0,-10.353,0.0741,0.373,120.999,3
0,335399,4,0.0664,3,0.643,0.889,0.884,0.0904,0,-7.043,0.0499,0.663,131.999,3
0,364786,4,0.000334,11,0.887,0.442,0.554,0.0946,0,-9.827,0.0911,0.873,123.017,3
26,184000,4,0.0759,2,0.743,0.815,0.0624,0.713,0,-5.222,0.0351,0.687,120.0,3
0,425472,4,0.000604,11,0.814,0.774,0.763,0.054,0,-9.657,0.111,0.722,122.995,3
0,300573,4,0.00341,11,0.738,0.706,0.0725,0.162,0,-5.119,0.0568,0.199,123.018,3
7,503911,4,0.000162,1,0.779,0.528,0.499,0.0961,1,-9.305,0.0543,0.269,122.005,3
2,392840,4,0.000193,6,0.877,0.517,0.816,0.0322,1,-11.491,0.109,0.455,122.998,3
44,174140,4,0.00446,3,0.746,0.869,2.04e-05,0.397,1,-4.012,0.0554,0.747,123.946,3
0,317630,4,0.0991,3,0.762,0.872,0.0236,0.0533,0,-5.724,0.0437,0.412,123.994,3
37,535661,4,0.00691,1,0.829,0.787,0.811,0.0675,1,-10.997,0.0717,0.612,121.998,3
0,383499,4,0.0019,9,0.81,0.749,0.872,0.0416,1,-9.99,0.045,0.903,121.008,3
26,432381,4,0.00028,0,0.809,0.694,0.918,0.0805,1,-9.159,0.0442,0.119,126.002,3
19,367066,4,0.0296,1,0.823,0.737,0.458,0.0243,1,-4.909,0.0678,0.762,120.983,3
0,232364,4,0.00244,5,0.733,0.6,0.915,0.302,0,-8.612,0.0294,0.535,123.016,3
35,216864,4,0.573,7,0.809,0.608,0.00189,0.134,0,-6.489,0.0426,0.258,117.965,3
20,337150,4,0.00465,9,0.761,0.855,0.619,0.303,0,-6.563,0.11,0.337,123.992,3
7,415904,4,0.00133,10,0.878,0.399,0.63,0.0632,0,-11.785,0.0582,0.144,121.009,3
0,420830,4,0.00269,7,0.808,0.635,0.244,0.0761,0,-7.785,0.0509,0.938,120.013,3
0,427677,4,0.000177,10,0.831,0.884,0.299,0.0363,0,-6.103,0.0714,0.15,125.98,3
0,487805,4,0.00107,7,0.843,0.6,0.898,0.0601,0,-8.711,0.0514,0.335,122.996,3
0,359298,4,0.00906,2,0.829,0.746,0.866,0.107,1,-7.405,0.0414,0.412,123.017,3
17,394231,4,0.00707,9,0.701,0.713,0.225,0.083,0,-10.134,0.035,0.497,122.982,3
0,391686,4,0.000195,7,0.77,0.895,0.897,0.0455,0,-8.102,0.0488,0.68,120.986,3
0,418702,4,0.357,7,0.681,0.474,0.502,0.113,0,-9.862,0.483,0.564,123.013,3
28,214414,4,0.068,7,0.837,0.57,0.428,0.248,0,-11.927,0.066,0.292,119.946,3
0,420000,4,0.000251,5,0.937,0.45,0.64,0.0606,0,-8.382,0.119,0.686,125.003,3
0,465792,4,0.047,2,0.806,0.501,0.934,0.0665,1,-10.232,0.0795,0.214,119.981,3
14,160835,4,0.119,11,0.806,0.547,0.843,0.38,0,-10.565,0.103,0.293,121.988,3
24,171189,4,0.00678,6,0.772,0.893,0.711,0.0473,0,-3.893,0.0371,0.528,122.014,3
0,450069,4,0.000862,8,0.797,0.834,0.906,0.0601,1,-4.38,0.0599,0.111,120.003,3
65,394573,4,0.0802,4,0.87,0.554,0.0739,0.115,0,-5.828,0.0635,0.462,123.998,3
21,240513,4,0.0374,3,0.723,0.677,0.823,0.161,1,-12.149,0.0571,0.488,116.999,3
0,392882,4,0.172,9,0.796,0.661,0.0467,0.0908,1,-9.288,0.0478,0.244,120.0,3
0,322142,4,0.00211,0,0.782,0.923,0.764,0.384,1,-5.535,0.16,0.606,126.033,3
0,449893,4,0.0219,0,0.843,0.545,0.00617,0.0323,0,-9.008,0.0645,0.907,120.002,3
65,179960,4,0.0969,6,0.548,0.723,1.28e-05,0.337,1,-6.002,0.0375,0.499,125.088,3
0,386387,4,0.00482,11,0.9,0.367,0.857,0.0835,1,-16.935,0.177,0.386,127.02,3
36,569760,3,0.00247,1,0.785,0.78,0.518,0.114,1,-7.949,0.0425,0.601,126.013,3
0,279679,4,0.0235,0,0.68,0.762,0.913,0.685,1,-8.253,0.039,0.342,125.135,3
33,220000,4,0.012,10,0.736,0.72,0.309,0.101,1,-10.56,0.0652,0.299,116.953,3
0,425070,4,0.0011,7,0.85,0.634,0.734,0.0467,0,-10.332,0.0772,0.731,120.004,3
25,315454,4,0.045,10,0.684,0.529,0.781,0.199,0,-10.529,0.0415,0.228,125.981,3
0,229831,4,0.0578,5,0.906,0.533,0.0169,0.106,0,-9.868,0.0542,0.291,117.987,3
0,320009,4,0.00084,7,0.823,0.859,0.592,0.174,1,-6.24,0.148,0.734,129.005,3
21,286120,4,0.0287,10,0.657,0.71,0.144,0.111,0,-8.851,0.0359,0.345,109.036,3
2,388722,4,0.000864,7,0.756,0.695,0.0324,0.04,1,-10.655,0.0715,0.515,125.001,3
0,455297,4,0.0005,10,0.753,0.651,0.8,0.0935,0,-9.834,0.0563,0.0875,123.002,3
37,433680,4,0.0127,7,0.894,0.534,0.0942,0.0479,0,-6.959,0.0536,0.789,120.018,3
33,220000,4,0.012,10,0.736,0.72,0.309,0.101,1,-10.56,0.0652,0.299,116.953,3
21,240513,4,0.0374,3,0.723,0.677,0.823,0.161,1,-12.149,0.0571,0.488,116.999,3
20,217162,4,0.00395,5,0.783,0.714,0.226,0.138,0,-6.977,0.0468,0.119,122.015,3
15,219920,4,0.594,11,0.77,0.921,0.217,0.126,1,-9.593,0.0384,0.591,124.015,3
49,488269,4,0.0311,5,0.81,0.537,0.745,0.19,0,-9.836,0.0456,0.663,120.009,3
12,212198,4,0.303,9,0.836,0.848,0.263,0.125,0,-8.352,0.0406,0.807,119.999,3
26,374000,4,0.0149,6,0.805,0.437,0.742,0.0674,0,-10.585,0.0454,0.227,120.028,3
52,170059,4,0.0573,9,0.736,0.759,0.207,0.0778,1,-7.066,0.0347,0.485,128.039,3
0,472284,4,0.00507,0,0.888,0.579,0.721,0.0711,1,-8.667,0.0503,0.274,124.019,3
41,427820,4,0.0927,11,0.794,0.579,0.373,0.0594,0,-6.748,0.0522,0.63,114.004,3
28,372000,4,0.023,0,0.775,0.798,0.903,0.0442,0,-6.198,0.0698,0.869,120.01,3
52,339310,4,0.253,8,0.708,0.667,0.000692,0.0878,1,-7.934,0.0418,0.634,115.987,3
0,492307,4,0.00487,3,0.741,0.726,0.929,0.258,1,-10.963,0.0423,0.603,122.0,3
0,352525,4,0.00379,1,0.822,0.866,0.213,0.0843,0,-7.032,0.0579,0.886,120.008,3
0,406692,4,0.00541,9,0.867,0.658,0.0103,0.228,1,-7.634,0.0676,0.717,124.027,3
0,418531,4,0.000121,6,0.802,0.663,0.824,0.0596,0,-8.868,0.0703,0.548,119.998,3
0,531310,4,0.0418,10,0.813,0.453,0.755,0.122,0,-12.959,0.0498,0.615,120.018,3
0,418893,4,0.0105,9,0.816,0.702,0.815,0.0892,0,-8.999,0.05,0.849,120.017,3
2,465713,4,0.000425,0,0.836,0.575,0.891,0.0877,1,-8.584,0.0693,0.896,126.012,3
0,425537,4,0.000451,1,0.848,0.716,0.853,0.104,1,-7.171,0.0803,0.377,123.01,3
29,464067,4,0.00599,6,0.777,0.554,0.784,0.0783,1,-8.349,0.0359,0.333,118.011,3
56,547244,4,0.0068,8,0.82,0.505,0.591,0.128,1,-9.832,0.0356,0.555,119.992,3
43,227477,4,0.581,10,0.71,0.678,0.0171,0.0992,0,-7.307,0.0479,0.497,100.008,3
0,581590,4,0.029,1,0.801,0.368,0.625,0.0448,1,-18.378,0.0609,0.827,125.944,3
15,224500,4,0.223,9,0.744,0.475,0.469,0.0821,0,-9.426,0.0525,0.605,120.011,3
0,415053,4,0.234,1,0.808,0.743,0.00113,0.509,1,-9.04,0.0363,0.528,116.981,3
26,419980,4,0.236,11,0.786,0.757,0.922,0.084,0,-10.838,0.0557,0.348,123.987,3
0,388302,4,0.000552,2,0.705,0.615,0.701,0.0963,1,-9.086,0.0364,0.477,119.999,3
29,178275,4,0.139,1,0.809,0.818,0.222,0.0879,1,-4.383,0.0471,0.659,121.005,3
38,277280,4,0.019,6,0.742,0.698,0.0328,0.0608,0,-5.47,0.051,0.436,122.003,3
0,439592,4,0.0247,6,0.937,0.507,0.0711,0.094,1,-8.359,0.214,0.432,119.998,3
7,244976,4,0.754,9,0.654,0.275,0.000107,0.165,0,-14.412,0.0551,0.202,122.01,3
0,438579,4,0.019,1,0.827,0.67,0.702,0.0985,0,-6.144,0.0605,0.619,119.991,3
4,425000,4,0.602,1,0.738,0.288,0.886,0.1,0,-13.576,0.0403,0.385,122.036,3
0,370867,4,0.0135,2,0.585,0.676,0.936,0.0702,0,-5.151,0.13,0.49,125.982,3
2,313085,4,0.0061,6,0.678,0.552,0.000773,0.0977,1,-12.34,0.0848,0.421,103.994,3
28,454867,4,0.0115,5,0.777,0.488,0.823,0.0834,0,-10.755,0.0454,0.198,119.994,3
34,376000,4,0.0164,0,0.867,0.411,0.372,0.18,1,-9.171,0.0798,0.471,119.976,3
0,440976,4,0.00393,7,0.799,0.743,0.865,0.213,1,-9.42,0.0802,0.174,123.013,3
61,399013,4,0.59,10,0.674,0.678,0.222,0.051,0,-8.452,0.0406,0.465,99.985,3
36,342872,4,0.351,4,0.724,0.405,0.839,0.0636,0,-10.389,0.0599,0.348,125.982,3
17,468789,4,0.00837,4,0.806,0.569,0.882,0.0709,0,-12.327,0.0753,0.482,123.992,3
15,390290,4,0.00293,11,0.943,0.819,0.402,0.0411,0,-4.949,0.111,0.461,127.019,3
38,334055,4,0.00152,2,0.628,0.596,0.0882,0.102,1,-10.79,0.0439,0.131,117.975,3
0,435545,4,0.0362,9,0.8,0.76,0.846,0.0655,0,-7.247,0.0571,0.426,119.998,3
1,438587,4,0.0439,3,0.901,0.455,0.00855,0.083,0,-8.157,0.066,0.697,118.988,3
0,401311,4,0.00749,0,0.804,0.54,0.562,0.0756,1,-9.679,0.0525,0.56,120.007,3
0,403145,4,0.00874,1,0.833,0.397,0.88,0.107,1,-11.671,0.0608,0.692,119.994,3
34,285841,4,0.00234,0,0.961,0.266,0.00276,0.0928,0,-13.371,0.23,0.354,123.012,3
25,382439,4,0.00162,11,0.716,0.983,0.789,0.277,0,-7.775,0.0494,0.686,124.987,3
0,428852,4,0.0206,6,0.763,0.481,0.52,0.595,0,-11.562,0.061,0.787,122.006,3
0,264762,4,0.139,5,0.746,0.71,0.14,0.144,0,-8.561,0.0364,0.669,125.981,3
0,417049,4,0.00351,11,0.806,0.52,0.832,0.114,0,-10.866,0.0587,0.673,121.998,3
30,459179,4,0.000275,8,0.818,0.479,0.908,0.0606,0,-8.813,0.143,0.148,122.006,3
39,203187,4,0.22,0,0.739,0.486,0.218,0.317,1,-7.8,0.0375,0.263,123.988,3
0,503507,4,0.0573,6,0.909,0.495,0.153,0.0778,1,-11.89,0.151,0.804,122.004,3
7,308929,4,0.0169,7,0.807,0.425,0.891,0.0614,1,-8.452,0.0656,0.66,125.987,3
24,204298,4,0.0184,7,0.686,0.792,0.694,0.266,0,-5.444,0.0349,0.546,120.966,3
13,204125,4,0.0523,0,0.581,0.81,0.00367,0.15,1,-4.859,0.054,0.336,119.97,3
0,350988,4,0.0172,10,0.406,0.664,0.535,0.12,0,-8.038,0.0467,0.0395,125.032,3
16,448052,4,0.00211,6,0.755,0.728,0.286,0.0547,0,-9.038,0.0639,0.356,119.997,3
56,253585,4,0.241,4,0.511,0.678,0,0.0948,0,-6.858,0.869,0.405,212.137,3
0,529280,4,0.00874,1,0.806,0.787,0.894,0.0717,1,-10.888,0.0727,0.642,120.006,3
0,386167,4,0.00992,1,0.856,0.822,0.406,0.513,1,-8.109,0.112,0.676,120.025,3
31,446557,4,0.0148,7,0.816,0.605,0.665,0.0269,0,-7.657,0.0977,0.324,122.011,3
0,386014,4,0.00339,9,0.842,0.767,0.852,0.0491,1,-8.14,0.0669,0.872,120.006,3
29,371613,4,0.0214,7,0.788,0.761,0.877,0.109,1,-8.454,0.0792,0.219,123.977,3
0,508000,4,0.000185,2,0.877,0.755,0.487,0.494,1,-11.636,0.175,0.655,120.012,3
32,335389,4,0.00634,5,0.893,0.258,0.00393,0.0811,0,-15.091,0.0431,0.553,115.022,3
20,483982,4,0.229,8,0.743,0.577,0.822,0.0637,0,-9.881,0.0413,0.772,120.023,3
0,485221,4,0.00622,6,0.615,0.548,0.0543,0.111,0,-10.742,0.0319,0.118,124.985,3
21,426885,4,0.000831,2,0.879,0.499,0.805,0.0516,1,-9.785,0.0643,0.607,122.003,3
0,424918,4,0.000412,6,0.799,0.904,0.593,0.232,0,-6.169,0.0724,0.81,122.005,3
0,336774,4,0.00432,7,0.794,0.757,0.51,0.121,0,-4.627,0.0933,0.52,123.976,3
0,240000,4,0.00132,6,0.793,0.922,0.82,0.235,1,-4.649,0.0461,0.838,124.012,3
15,569289,4,0.00277,7,0.758,0.787,0.879,0.0993,0,-11.465,0.0478,0.67,124.995,3
2,340560,4,0.0458,7,0.764,0.381,0.714,0.18,1,-11.845,0.0535,0.298,122.988,3
17,424264,4,0.0296,4,0.7,0.439,0.421,0.0668,0,-12.641,0.0416,0.19,119.999,3
13,481664,3,0.0431,8,0.702,0.784,0.542,0.039,1,-8.995,0.0622,0.567,123.611,3
46,322688,4,0.00261,0,0.783,0.622,0.0122,0.0641,1,-6.384,0.0366,0.878,123.004,3
34,510398,4,0.00222,9,0.8,0.725,0.573,0.0849,0,-10.566,0.0659,0.366,116.984,3
2,631200,4,0.0322,9,0.722,0.76,0.92,0.0286,0,-8.332,0.0453,0.396,124.005,3
1,549000,4,0.000371,8,0.791,0.674,0.693,0.138,1,-10.835,0.0973,0.329,128.013,3
8,336002,4,0.00127,5,0.844,0.536,0.954,0.0672,0,-8.112,0.039,0.589,120.003,3
23,301453,4,0.000954,8,0.854,0.797,0.788,0.107,0,-7.568,0.0424,0.199,115.998,3
0,405018,4,0.271,9,0.808,0.467,6.97e-05,0.112,0,-8.688,0.156,0.0312,128.076,3
30,396694,4,0.00217,1,0.815,0.612,0.408,0.0653,1,-8.284,0.0461,0.504,118.019,3
0,520882,4,0.00569,1,0.833,0.684,0.299,0.585,1,-10.774,0.0922,0.437,123.008,3
24,446887,4,0.502,0,0.786,0.702,0.671,0.0628,1,-6.007,0.0734,0.278,119.908,3
0,562759,4,0.0663,7,0.792,0.566,0.292,0.0623,0,-9.547,0.0457,0.279,115.995,3
1,567536,4,0.0105,10,0.83,0.536,0.603,0.0598,0,-13.514,0.0744,0.351,111.994,3
28,418613,4,0.00109,10,0.809,0.689,0.876,0.145,0,-10.472,0.065,0.569,117.996,3
33,395656,4,0.0238,10,0.906,0.537,0.063,0.0977,0,-9.382,0.0675,0.787,121.978,3
21,182405,4,0.00504,8,0.729,0.729,0.766,0.0978,0,-11.037,0.0552,0.637,125.007,3
6,259093,4,0.441,1,0.826,0.436,0.615,0.0964,1,-9.583,0.0558,0.272,119.051,3
0,403284,4,0.0235,11,0.837,0.567,0.518,0.0792,0,-9.699,0.104,0.388,125.001,3
